,user_id,sample_id,prediction
10988,14923,10988,0.5
10989,9340,10989,0.5
10990,10570,10990,0.5
10991,5937,10991,0.9
10992,1194,10992,0.5
10993,5539,10993,0.3
10994,5914,10994,0.9
10995,3728,10995,0.8
10996,11926,10996,0.5
10997,10780,10997,0.6
10998,15856,10998,0.8
10999,17485,10999,0.8
11000,11260,11000,0.3
11001,5297,11001,0.6
11002,6840,11002,0.9
11003,1336,11003,0.7
11004,2870,11004,0.6
11005,1921,11005,0.3
11006,4182,11006,0.7
11007,4797,11007,0.8
11008,139,11008,0.7
11009,8640,11009,1.0
11010,12945,11010,0.8
11011,1657,11011,0.7
11012,941,11012,0.7
11013,7269,11013,0.9
11014,13196,11014,0.7
11015,17352,11015,0.6
11016,11306,11016,0.3
11017,10386,11017,0.3
11018,18383,11018,0.5
11019,7236,11019,0.2
11020,14636,11020,0.3
11021,17780,11021,0.6
11022,64,11022,0.8
11023,8504,11023,0.5
11024,8590,11024,0.6
11025,6360,11025,1.0
11026,3216,11026,0.7
11027,15595,11027,0.5
11028,6929,11028,0.3
11029,10093,11029,0.6
11030,5515,11030,0.5
11031,4578,11031,0.2
11032,6711,11032,0.6
11033,16352,11033,0.7
11034,19868,11034,0.4
11035,5946,11035,0.8
11036,17865,11036,0.1
11037,9806,11037,0.2
11038,14313,11038,0.4
11039,5540,11039,0.6
11040,6656,11040,0.7
11041,15048,11041,0.5
11042,10656,11042,0.9
11043,505,11043,0.5
11044,10182,11044,0.7
11045,2179,11045,0.7
11046,19311,11046,0.416666666667
11047,729,11047,1.0
11048,8117,11048,0.6
11049,8934,11049,0.3
11050,9444,11050,0.8
11051,14558,11051,0.1
11052,13945,11052,0.5
11053,766,11053,0.8
11054,6739,11054,0.6
11055,16426,11055,0.3
11056,18169,11056,0.9
11057,11844,11057,1.0
11058,13295,11058,0.7
11059,13596,11059,0.4
11060,16847,11060,0.7
11061,10332,11061,0.8
11062,6723,11062,0.6
11063,14414,11063,0.8
11064,9455,11064,0.6
11065,14134,11065,0.1
11066,11803,11066,0.3
11067,5225,11067,0.7
11068,12,11068,0.7
11069,2982,11069,0.6
11070,19585,11070,0.0666666666667
11071,5800,11071,1.0
11072,15011,11072,0.6
11073,15054,11073,0.5
11074,16664,11074,0.5
11075,4880,11075,0.7
11076,6154,11076,0.7
11077,16786,11077,0.7
11078,2666,11078,1.0
11079,6927,11079,0.8
11080,17386,11080,0.2
11081,10626,11081,1.0
11082,6910,11082,0.9
11083,19057,11083,0.3
11084,16940,11084,0.5
11085,5662,11085,0.4
11086,5827,11086,0.2
11087,3196,11087,0.7
11088,18547,11088,0.7
11089,19156,11089,0.2
11090,10053,11090,0.4
11091,1327,11091,0.8
11092,2840,11092,0.9
11093,10230,11093,0.8
11094,9421,11094,0.6
11095,11573,11095,0.8
11096,14568,11096,0.3
11097,18347,11097,0.2
11098,2669,11098,0.5
11099,7339,11099,0.5
11100,15308,11100,0.3
11101,8643,11101,0.8
11102,13431,11102,0.2
11103,7111,11103,0.9
11104,13347,11104,0.7
11105,10327,11105,0.3
11106,4256,11106,0.8
11107,5500,11107,0.7
11108,17419,11108,0.6
11109,19043,11109,0.4
11110,13852,11110,0.7
11111,2368,11111,0.3
11112,750,11112,0.7
11113,16818,11113,0.6
11114,12077,11114,0.8
11115,15837,11115,0.4
11116,3097,11116,0.9
11117,18882,11117,0.4
11118,197,11118,0.7
11119,11892,11119,0.2
11120,793,11120,0.7
11121,10370,11121,0.4
11122,928,11122,1.0
11123,1158,11123,0.2
11124,18720,11124,0.3
11125,18284,11125,1.0
11126,771,11126,0.7
11127,19407,11127,0.3
11128,17114,11128,0.5
11129,13918,11129,0.8
11130,4018,11130,0.6
11131,4807,11131,0.7
11132,10252,11132,0.8
11133,11303,11133,1.0
11134,7313,11134,0.3
11135,4767,11135,0.4
11136,9862,11136,0.4
11137,17916,11137,0.3
11138,15922,11138,0.4
11139,17706,11139,0.2
11140,1305,11140,0.8
11141,13135,11141,0.6
11142,5236,11142,1.0
11143,14234,11143,1.0
11144,9586,11144,0.7
11145,18123,11145,0.4
11146,18089,11146,0.8
11147,1276,11147,0.9
11148,8100,11148,0.7
11149,261,11149,1.0
11150,10936,11150,0.2
11151,2070,11151,0.6
11152,2108,11152,1.0
11153,16064,11153,0.8
11154,8343,11154,0.8
11155,10682,11155,0.9
11156,15061,11156,0.9
11157,11117,11157,1.0
11158,8455,11158,0.9
11159,5267,11159,1.0
11160,5882,11160,0.3
11161,17394,11161,0.6
11162,12513,11162,0.5
11163,19570,11163,0.6
11164,11392,11164,0.2
11165,14766,11165,0.4
11166,19286,11166,0.3
11167,1668,11167,0.6
11168,18632,11168,0.7
11169,1631,11169,0.9
11170,10020,11170,0.3
11171,3340,11171,0.3
11172,12414,11172,0.3
11173,8898,11173,0.7
11174,15328,11174,0.6
11175,9191,11175,0.3
11176,18689,11176,0.0
11177,15353,11177,0.3
11178,9347,11178,0.7
11179,14896,11179,0.4
11180,12766,11180,0.4
11181,10559,11181,0.7
11182,7501,11182,0.7
11183,19740,11183,0.6
11184,12772,11184,0.5
11185,13006,11185,0.1
11186,4635,11186,0.4
11187,2608,11187,0.5
11188,11347,11188,0.5
11189,19857,11189,0.4
11190,12822,11190,0.6
11191,14749,11191,0.1
11192,14528,11192,0.5
11193,11900,11193,0.7
11194,19157,11194,0.3
11195,19364,11195,0.6
11196,17953,11196,0.4
11197,3133,11197,1.0
11198,1564,11198,0.7
11199,17358,11199,0.6
11200,19227,11200,0.0
11201,7438,11201,0.8
11202,14657,11202,0.5
11203,1857,11203,0.7
11204,2996,11204,0.5
11205,15653,11205,0.8
11206,9981,11206,0.5
11207,810,11207,0.8
11208,9241,11208,0.5
11209,2946,11209,0.5
11210,7800,11210,0.2
11211,4856,11211,0.8
11212,229,11212,0.5
11213,4181,11213,0.7
11214,14577,11214,0.5
11215,5326,11215,0.3
11216,10803,11216,0.6
11217,12185,11217,0.4
11218,7491,11218,0.5
11219,18373,11219,0.8
11220,4560,11220,0.3
11221,19762,11221,0.5
11222,4773,11222,0.6
11223,1368,11223,0.7
11224,2004,11224,1.0
11225,4904,11225,0.7
11226,15281,11226,0.7
11227,19529,11227,0.7
11228,18085,11228,0.0
11229,5722,11229,0.6
11230,5943,11230,0.6
11231,6637,11231,0.7
11232,8690,11232,1.0
11233,14831,11233,0.9
11234,9163,11234,0.8
11235,2832,11235,0.8
11236,4045,11236,0.6
11237,1976,11237,0.4
11238,17257,11238,0.5
11239,1115,11239,0.5
11240,4722,11240,0.5
11241,15119,11241,0.8
11242,577,11242,0.7
11243,19895,11243,0.7
11244,12520,11244,0.9
11245,9276,11245,0.8
11246,4710,11246,0.7
11247,15388,11247,0.8
11248,7359,11248,0.9
11249,2402,11249,0.9
11250,10558,11250,0.4
11251,18231,11251,0.8
11252,19040,11252,0.1
11253,10621,11253,0.9
11254,12085,11254,0.5
11255,13940,11255,0.2
11256,10440,11256,0.4
11257,15072,11257,0.3
11258,11834,11258,0.6
11259,12609,11259,0.8
11260,10304,11260,0.6
11261,9311,11261,0.3
11262,17658,11262,0.5
11263,13359,11263,0.2
11264,18747,11264,0.4
11265,9380,11265,0.9
11266,828,11266,0.9
11267,18059,11267,0.6
11268,3731,11268,0.9
11269,16721,11269,0.3
11270,252,11270,0.4
11271,14785,11271,0.1
11272,17772,11272,0.6
11273,17995,11273,0.2
11274,1608,11274,0.4
11275,18048,11275,0.2
11276,9368,11276,0.9
11277,10582,11277,0.2
11278,14436,11278,0.0
11279,9809,11279,0.9
11280,17957,11280,0.4
11281,17828,11281,0.1
11282,6037,11282,0.3
11283,13398,11283,0.9
11284,5912,11284,0.4
11285,8103,11285,0.5
11286,7660,11286,0.8
11287,19552,11287,0.4
11288,16261,11288,0.5
11289,2244,11289,0.6
11290,16371,11290,0.3
11291,16789,11291,0.5
11292,12925,11292,0.5
11293,6408,11293,0.5
11294,16202,11294,0.4
11295,16650,11295,0.6
11296,4318,11296,0.6
11297,7038,11297,0.4
11298,4432,11298,0.3
11299,4523,11299,0.5
11300,3356,11300,0.7
11301,2117,11301,0.5
11302,430,11302,0.5
11303,2694,11303,0.6
11304,4050,11304,0.5
11305,14961,11305,1.0
11306,19313,11306,0.8
11307,19289,11307,0.3
11308,9921,11308,0.4
11309,16330,11309,0.2
11310,9946,11310,0.6
11311,16987,11311,0.7
11312,2107,11312,0.6
11313,14689,11313,0.2
11314,15071,11314,0.5
11315,17837,11315,0.2
11316,6970,11316,0.6
11317,11885,11317,0.4
11318,14033,11318,0.5
11319,19562,11319,0.5
11320,9945,11320,0.9
11321,5852,11321,0.8
11322,18487,11322,0.7
11323,5780,11323,0.2
11324,4802,11324,0.9
11325,8272,11325,0.3
11326,320,11326,0.3
11327,1676,11327,0.3
11328,13035,11328,0.0
11329,6179,11329,0.4
11330,15527,11330,0.4
11331,16595,11331,0.6
11332,18513,11332,0.2
11333,6203,11333,0.5
11334,19295,11334,0.516666666667
11335,18610,11335,0.2
11336,4100,11336,0.4
11337,17624,11337,0.4
11338,17154,11338,0.6
11339,15167,11339,0.5
11340,19344,11340,0.2
11341,11839,11341,0.8
11342,7981,11342,0.7
11343,12598,11343,0.1
11344,5053,11344,0.7
11345,3980,11345,0.5
11346,8668,11346,0.6
11347,9131,11347,0.6
11348,19127,11348,0.4
11349,10439,11349,0.8
11350,19189,11350,0.0
11351,15604,11351,0.4
11352,4772,11352,0.4
11353,8019,11353,0.1
11354,8560,11354,0.3
11355,2901,11355,0.2
11356,15883,11356,0.2
11357,14982,11357,0.5
11358,19774,11358,0.15
11359,10402,11359,0.5
11360,17895,11360,0.3
11361,16331,11361,0.0
11362,8834,11362,0.5
11363,9986,11363,0.9
11364,13220,11364,0.2
11365,1543,11365,0.4
11366,17506,11366,0.5
11367,13038,11367,0.6
11368,4153,11368,0.6
11369,665,11369,0.7
11370,9065,11370,0.3
11371,5786,11371,0.8
11372,14810,11372,0.7
11373,2947,11373,0.7
11374,16707,11374,0.2
11375,16709,11375,0.1
11376,18723,11376,0.3
11377,4729,11377,0.7
11378,8252,11378,0.4
11379,8345,11379,0.7
11380,15314,11380,0.5
11381,10845,11381,0.4
11382,984,11382,0.6
11383,16567,11383,0.2
11384,3179,11384,0.0
11385,7159,11385,0.7
11386,13603,11386,0.3
11387,16562,11387,0.6
11388,19849,11388,0.4
11389,18239,11389,0.3
11390,11686,11390,0.4
11391,10490,11391,0.8
11392,6575,11392,0.3
11393,13916,11393,0.6
11394,18509,11394,0.6
11395,12502,11395,0.5
11396,19236,11396,0.0
11397,17712,11397,0.2
11398,13565,11398,0.1
11399,11632,11399,0.5
11400,6742,11400,0.5
11401,19159,11401,0.2
11402,16306,11402,0.5
11403,15198,11403,0.2
11404,11994,11404,0.4
11405,18855,11405,0.5
11406,16401,11406,0.5
11407,17056,11407,0.0
11408,17955,11408,0.3
11409,14563,11409,0.4
11410,14523,11410,0.2
11411,10819,11411,0.4
11412,18721,11412,0.6
11413,2279,11413,0.8
11414,1933,11414,0.8
11415,10231,11415,0.9
11416,8121,11416,0.4
11417,10882,11417,0.3
11418,7602,11418,0.4
11419,14159,11419,0.4
11420,18355,11420,0.2
11421,10667,11421,0.5
11422,19470,11422,0.2
11423,152,11423,0.6
11424,5355,11424,0.2
11425,8943,11425,0.4
11426,18454,11426,0.4
11427,8813,11427,0.3
11428,4056,11428,0.3
11429,15720,11429,0.7
11430,5668,11430,0.9
11431,5833,11431,0.4
11432,16347,11432,0.4
11433,9272,11433,0.8
11434,14594,11434,0.4
11435,13159,11435,1.0
11436,11195,11436,0.8
11437,10916,11437,0.4
11438,19771,11438,0.6
11439,50,11439,0.8
11440,17151,11440,0.9
11441,5339,11441,0.6
11442,7394,11442,0.9
11443,12084,11443,0.2
11444,6654,11444,0.4
11445,4003,11445,0.6
11446,16437,11446,0.5
11447,1659,11447,0.4
11448,5711,11448,0.6
11449,14616,11449,0.3
11450,6674,11450,0.9
11451,18442,11451,0.3
11452,12468,11452,0.7
11453,19836,11453,0.5
11454,7201,11454,0.7
11455,6258,11455,0.8
11456,7818,11456,0.9
11457,7529,11457,0.3
11458,16460,11458,0.2
11459,1291,11459,1.0
11460,14991,11460,0.1
11461,9656,11461,0.4
11462,5988,11462,0.7
11463,835,11463,1.0
11464,17994,11464,0.4
11465,16857,11465,0.3
11466,5875,11466,0.4
11467,14747,11467,0.7
11468,5085,11468,0.6
11469,10744,11469,0.6
11470,5784,11470,0.9
11471,13188,11471,0.6
11472,1860,11472,0.5
11473,18801,11473,0.1
11474,13760,11474,0.0
11475,16967,11475,0.7
11476,13854,11476,0.7
11477,19105,11477,0.6
11478,6593,11478,0.9
11479,11375,11479,0.5
11480,13882,11480,0.1
11481,17637,11481,0.5
11482,7708,11482,0.6
11483,7328,11483,0.7
11484,2810,11484,0.7
11485,19637,11485,0.2
11486,17740,11486,0.9
11487,19269,11487,0.8
11488,13863,11488,0.6
11489,8223,11489,0.3
11490,6675,11490,0.3
11491,13116,11491,0.7
11492,19365,11492,0.3
11493,15021,11493,0.6
11494,17945,11494,0.2
11495,7986,11495,0.8
11496,2598,11496,0.9
11497,12850,11497,0.3
11498,1647,11498,0.5
11499,592,11499,0.7
11500,14705,11500,0.4
11501,14016,11501,0.6
11502,17162,11502,0.6
11503,12125,11503,0.4
11504,10763,11504,0.5
11505,7759,11505,0.6
11506,1595,11506,0.7
11507,15323,11507,0.7
11508,12461,11508,0.3
11509,18989,11509,0.3
11510,7569,11510,0.9
11511,310,11511,1.0
11512,4605,11512,0.9
11513,3341,11513,0.4
11514,10509,11514,0.5
11515,8362,11515,0.9
11516,447,11516,1.0
11517,4272,11517,0.6
11518,3112,11518,0.9
11519,16934,11519,1.0
11520,4616,11520,0.7
11521,8383,11521,0.6
11522,9094,11522,0.4
11523,1807,11523,0.4
11524,7987,11524,0.5
11525,17296,11525,0.8
11526,18917,11526,0.2
11527,14405,11527,0.8
11528,17926,11528,0.7
11529,6163,11529,0.5
11530,3924,11530,0.2
11531,1273,11531,0.6
11532,12262,11532,0.6
11533,19258,11533,0.3
11534,8766,11534,0.9
11535,17210,11535,0.4
11536,4381,11536,0.9
11537,9960,11537,0.7
11538,6517,11538,0.9
11539,5739,11539,0.4
11540,3135,11540,0.8
11541,15022,11541,0.4
11542,10543,11542,0.8
11543,17537,11543,0.7
11544,16657,11544,0.6
11545,14900,11545,0.2
11546,14346,11546,0.8
11547,11865,11547,0.4
11548,2350,11548,0.2
11549,6472,11549,0.5
11550,17141,11550,0.6
11551,15402,11551,0.4
11552,3214,11552,0.0
11553,17941,11553,0.2
11554,8956,11554,1.0
11555,1939,11555,0.8
11556,15344,11556,0.2
11557,11241,11557,0.2
11558,12110,11558,0.9
11559,797,11559,0.5
11560,880,11560,0.8
11561,4620,11561,0.8
11562,4926,11562,0.7
11563,1835,11563,0.5
11564,5616,11564,0.7
11565,8923,11565,0.9
11566,7047,11566,0.9
11567,9068,11567,0.6
11568,17601,11568,0.1
11569,18773,11569,0.3
11570,8031,11570,0.4
11571,14512,11571,0.8
11572,6715,11572,0.9
11573,3850,11573,0.7
11574,4307,11574,0.5
11575,18630,11575,0.4
11576,2018,11576,0.3
11577,9752,11577,0.6
11578,3993,11578,0.4
11579,14639,11579,0.4
11580,14759,11580,0.1
11581,18791,11581,0.2
11582,2214,11582,0.4
11583,14506,11583,0.6
11584,5681,11584,0.7
11585,10806,11585,0.0
11586,9494,11586,0.4
11587,454,11587,0.7
11588,7792,11588,0.5
11589,15243,11589,0.4
11590,6021,11590,0.4
11591,7865,11591,0.5
11592,9849,11592,0.7
11593,9972,11593,0.5
11594,7334,11594,0.8
11595,14812,11595,0.5
11596,15074,11596,0.7
11597,13695,11597,0.5
11598,2929,11598,0.3
11599,5550,11599,0.6
11600,17323,11600,0.3
11601,18055,11601,0.7
11602,19846,11602,0.3
11603,12153,11603,0.3
11604,17441,11604,0.3
11605,6328,11605,0.6
11606,1730,11606,0.8
11607,12218,11607,0.1
11608,2437,11608,0.3
11609,18641,11609,0.0
11610,3713,11610,0.8
11611,17042,11611,0.3
11612,18343,11612,0.8
11613,10356,11613,0.5
11614,16052,11614,0.6
11615,3248,11615,0.8
11616,6898,11616,0.6
11617,8937,11617,0.3
11618,8292,11618,0.8
11619,3774,11619,0.8
11620,11740,11620,0.5
11621,15892,11621,0.4
11622,6247,11622,0.7
11623,12711,11623,0.1
11624,12622,11624,0.1
11625,13114,11625,0.8
11626,16220,11626,0.6
11627,13070,11627,0.6
11628,10498,11628,1.0
11629,3789,11629,0.7
11630,11120,11630,0.9
11631,589,11631,0.3
11632,1993,11632,0.8
11633,8508,11633,0.6
11634,2806,11634,0.6
11635,466,11635,0.4
11636,18585,11636,0.4
11637,3232,11637,1.0
11638,16015,11638,0.4
11639,19322,11639,0.183333333333
11640,3056,11640,0.2
11641,15981,11641,0.3
11642,3536,11642,1.0
11643,836,11643,0.7
11644,9996,11644,1.0
11645,13095,11645,0.4
11646,9682,11646,0.5
11647,2281,11647,0.8
11648,14425,11648,0.4
11649,7727,11649,0.6
11650,5179,11650,0.5
11651,4073,11651,0.9
11652,19682,11652,0.4
11653,7879,11653,0.3
11654,19398,11654,0.3
11655,5296,11655,0.9
11656,4485,11656,0.7
11657,3632,11657,0.7
11658,8894,11658,0.4
11659,3770,11659,0.5
11660,17935,11660,0.5
11661,3538,11661,0.6
11662,8993,11662,0.5
11663,90,11663,0.5
11664,148,11664,0.7
11665,14214,11665,0.6
11666,1496,11666,0.5
11667,11682,11667,0.8
11668,4536,11668,0.3
11669,12613,11669,1.0
11670,15128,11670,0.5
11671,10399,11671,0.8
11672,3855,11672,1.0
11673,15718,11673,0.6
11674,5870,11674,1.0
11675,12947,11675,0.8
11676,12038,11676,0.8
11677,9604,11677,0.7
11678,11370,11678,0.9
11679,7755,11679,0.6
11680,15293,11680,0.7
11681,9410,11681,1.0
11682,16044,11682,0.9
11683,3448,11683,0.3
11684,14932,11684,0.7
11685,5154,11685,0.9
11686,2846,11686,0.5
11687,17375,11687,0.5
11688,9348,11688,0.6
11689,343,11689,0.4
11690,10077,11690,0.1
11691,609,11691,0.7
11692,7286,11692,0.3
11693,14272,11693,0.5
11694,11604,11694,0.4
11695,15617,11695,0.2
11696,13962,11696,0.4
11697,11051,11697,0.5
11698,6439,11698,0.4
11699,11721,11699,1.0
11700,18301,11700,0.1
11701,16655,11701,0.1
11702,15334,11702,0.6
11703,2430,11703,0.8
11704,2121,11704,0.5
11705,16082,11705,0.8
11706,11717,11706,0.8
11707,15502,11707,0.7
11708,13198,11708,0.8
11709,5758,11709,0.4
11710,12974,11710,0.9
11711,1663,11711,0.7
11712,1656,11712,0.8
11713,1373,11713,0.6
11714,3411,11714,0.9
11715,18889,11715,0.2
11716,13649,11716,0.3
11717,1856,11717,0.9
11718,5847,11718,0.8
11719,6902,11719,0.5
11720,9997,11720,0.8
11721,5361,11721,0.8
11722,2822,11722,0.8
11723,9783,11723,0.5
11724,19643,11724,0.0
11725,886,11725,0.7
11726,16249,11726,0.5
11727,17145,11727,0.1
11728,15624,11728,0.4
11729,16901,11729,0.6
11730,6325,11730,0.1
11731,9958,11731,0.3
11732,15500,11732,0.7
11733,4783,11733,0.5
11734,2876,11734,0.5
11735,13815,11735,0.4
11736,2114,11736,0.2
11737,7428,11737,0.5
11738,9428,11738,1.0
11739,15182,11739,0.1
11740,1681,11740,0.4
11741,2474,11741,0.9
11742,4095,11742,0.8
11743,5248,11743,0.6
11744,6180,11744,0.8
11745,4738,11745,0.9
11746,16996,11746,0.2
11747,7551,11747,0.5
11748,3874,11748,0.5
11749,18088,11749,0.2
11750,16964,11750,0.2
11751,14363,11751,0.4
11752,14472,11752,0.5
11753,7953,11753,0.3
11754,11113,11754,0.8
11755,16824,11755,0.0
11756,8130,11756,1.0
11757,4585,11757,0.7
11758,8265,11758,0.5
11759,14372,11759,0.5
11760,5273,11760,0.6
11761,3020,11761,0.3
11762,1312,11762,0.4
11763,1498,11763,0.7
11764,2234,11764,0.5
11765,19687,11765,0.9
11766,17678,11766,0.4
11767,1306,11767,0.5
11768,10774,11768,0.6
11769,3737,11769,0.5
11770,17404,11770,0.4
11771,14315,11771,0.2
11772,2470,11772,0.8
11773,8732,11773,0.9
11774,2940,11774,0.5
11775,15966,11775,0.6
11776,16108,11776,0.3
11777,17273,11777,0.3
11778,5562,11778,0.8
11779,15659,11779,0.8
11780,15283,11780,0.2
11781,6331,11781,0.6
11782,5357,11782,0.7
11783,373,11783,0.9
11784,15348,11784,0.6
11785,18261,11785,0.5
11786,18993,11786,0.2
11787,7156,11787,0.6
11788,14543,11788,0.6
11789,19760,11789,0.6
11790,15459,11790,0.1
11791,16782,11791,0.2
11792,10331,11792,0.6
11793,11104,11793,0.4
11794,10794,11794,0.3
11795,14797,11795,0.4
11796,14289,11796,0.3
11797,2636,11797,0.5
11798,17490,11798,0.2
11799,12198,11799,0.4
11800,14708,11800,0.7
11801,5962,11801,0.2
11802,6726,11802,0.4
11803,9953,11803,0.5
11804,7434,11804,0.7
11805,9407,11805,0.7
11806,7096,11806,0.7
11807,2925,11807,0.8
11808,4891,11808,0.7
11809,12542,11809,0.2
11810,8622,11810,0.5
11811,7492,11811,0.1
11812,9589,11812,0.6
11813,4005,11813,0.4
11814,2159,11814,0.6
11815,17180,11815,0.0
11816,3405,11816,0.6
11817,16132,11817,0.1
11818,18709,11818,0.5
11819,13643,11819,0.1
11820,11798,11820,1.0
11821,11624,11821,0.4
11822,9937,11822,0.9
11823,7861,11823,0.8
11824,13715,11824,0.4
11825,7870,11825,0.5
11826,10120,11826,1.0
11827,6151,11827,0.4
11828,19347,11828,0.6
11829,9814,11829,0.9
11830,4399,11830,1.0
11831,11354,11831,0.3
11832,5482,11832,0.9
11833,18358,11833,0.5
11834,19351,11834,0.5
11835,686,11835,0.5
11836,9765,11836,0.5
11837,4497,11837,0.0
11838,5441,11838,0.3
11839,9181,11839,0.9
11840,11136,11840,0.5
11841,7233,11841,0.9
11842,11876,11842,0.8
11843,16980,11843,0.6
11844,14811,11844,0.2
11845,16680,11845,0.7
11846,13952,11846,0.6
11847,11650,11847,0.3
11848,8048,11848,0.8
11849,11772,11849,0.7
11850,990,11850,0.3
11851,11353,11851,0.6
11852,16831,11852,0.4
11853,11754,11853,0.7
11854,6385,11854,1.0
11855,1480,11855,0.7
11856,5048,11856,0.5
11857,11016,11857,0.4
11858,2078,11858,0.7
11859,2193,11859,0.7
11860,17294,11860,0.8
11861,6459,11861,0.6
11862,9214,11862,0.4
11863,12557,11863,0.2
11864,8693,11864,0.3
11865,14693,11865,0.1
11866,17393,11866,0.7
11867,5736,11867,0.7
11868,399,11868,0.8
11869,13851,11869,0.9
11870,18177,11870,0.3
11871,6950,11871,0.4
11872,3997,11872,0.7
11873,13057,11873,0.5
11874,12700,11874,0.2
11875,4921,11875,0.7
11876,11806,11876,0.6
11877,1003,11877,0.4
11878,11003,11878,0.5
11879,4570,11879,0.8
11880,13366,11880,0.2
11881,13673,11881,0.6
11882,1912,11882,1.0
11883,18928,11883,0.9
11884,16763,11884,0.2
11885,19369,11885,0.5
11886,9045,11886,0.5
11887,8352,11887,0.4
11888,14072,11888,0.4
11889,10617,11889,0.6
11890,18832,11890,0.6
11891,19049,11891,0.3
11892,5219,11892,0.8
11893,15237,11893,0.2
11894,11913,11894,0.1
11895,16215,11895,0.1
11896,4084,11896,0.6
11897,13378,11897,0.5
11898,17952,11898,0.5
11899,16886,11899,0.4
11900,3543,11900,0.6
11901,170,11901,0.7
11902,14582,11902,0.6
11903,2648,11903,0.7
11904,18544,11904,0.3
11905,19402,11905,0.5
11906,14461,11906,0.3
11907,19810,11907,0.3
11908,9116,11908,0.7
11909,5234,11909,0.5
11910,16471,11910,0.9
11911,10103,11911,0.5
11912,19589,11912,0.8
11913,7153,11913,0.1
11914,6138,11914,0.3
11915,7093,11915,0.7
11916,4574,11916,0.6
11917,8444,11917,0.7
11918,13894,11918,0.5
11919,18948,11919,0.2
11920,7436,11920,0.8
11921,15217,11921,0.7
11922,350,11922,0.2
11923,2038,11923,0.1
11924,11970,11924,1.0
11925,11903,11925,0.3
11926,11026,11926,0.9
11927,19885,11927,0.6
11928,8784,11928,0.3
11929,4723,11929,0.8
11930,12882,11930,1.0
11931,4866,11931,0.9
11932,15971,11932,0.4
11933,10692,11933,0.3
11934,7882,11934,1.0
11935,1186,11935,0.4
11936,1130,11936,1.0
11937,15414,11937,0.7
11938,2599,11938,0.9
11939,16005,11939,0.6
11940,8921,11940,0.9
11941,15374,11941,0.4
11942,11299,11942,0.5
11943,14742,11943,0.7
11944,3062,11944,0.6
11945,15441,11945,0.2
11946,11001,11946,0.9
11947,5764,11947,0.9
11948,247,11948,0.7
11949,18438,11949,0.4
11950,16737,11950,0.9
11951,4867,11951,0.5
11952,1261,11952,0.4
11953,19138,11953,0.3
11954,3073,11954,0.7
11955,16235,11955,0.3
11956,16092,11956,0.7
11957,9671,11957,0.6
11958,12394,11958,0.5
11959,7373,11959,0.3
11960,2548,11960,0.2
11961,10994,11961,1.0
11962,14903,11962,0.5
11963,19110,11963,0.6
11964,4249,11964,0.7
11965,18893,11965,0.5
11966,15121,11966,0.7
11967,12356,11967,0.6
11968,6055,11968,0.0
11969,9228,11969,0.8
11970,9262,11970,0.1
11971,17975,11971,0.4
11972,6307,11972,0.7
11973,1767,11973,0.7
11974,3861,11974,0.7
11975,12228,11975,0.2
11976,1908,11976,1.0
11977,1023,11977,0.4
11978,4974,11978,0.6
11979,16802,11979,0.9
11980,9289,11980,0.7
11981,17060,11981,0.8
11982,1071,11982,1.0
11983,17932,11983,0.6
11984,733,11984,0.7
11985,18299,11985,0.8
11986,8752,11986,0.4
11987,6561,11987,0.6
11988,12732,11988,0.9
11989,12673,11989,0.3
11990,11979,11990,0.7
11991,19806,11991,0.5
11992,9372,11992,0.8
11993,1066,11993,1.0
11994,13334,11994,0.7
11995,4690,11995,0.8
11996,12590,11996,0.8
11997,10307,11997,0.8
11998,9869,11998,0.4
11999,11577,11999,0.6
12000,5455,12000,0.1
12001,15335,12001,0.0
12002,14329,12002,0.6
12003,17467,12003,0.6
12004,9774,12004,0.3
12005,11169,12005,0.7
12006,6655,12006,0.6
12007,7356,12007,0.3
12008,17130,12008,0.4
12009,17041,12009,0.9
12010,4393,12010,0.6
12011,19669,12011,1.0
12012,11000,12012,0.6
12013,6868,12013,0.5
12014,17921,12014,0.5
12015,19422,12015,0.5
12016,16116,12016,0.1
12017,723,12017,0.1
12018,19201,12018,0.0
12019,11091,12019,0.5
12020,19193,12020,0.0
12021,11621,12021,0.4
12022,17420,12022,0.4
12023,11424,12023,0.5
12024,2041,12024,0.1
12025,8101,12025,0.7
12026,16580,12026,0.6
12027,14773,12027,0.2
12028,3624,12028,0.4
12029,7797,12029,0.6
12030,4683,12030,0.8
12031,11154,12031,0.5
12032,2585,12032,0.8
12033,1397,12033,0.7
12034,18378,12034,0.4
12035,4165,12035,0.6
12036,1670,12036,0.5
12037,15295,12037,0.3
12038,17993,12038,0.5
12039,4331,12039,0.9
12040,4969,12040,0.4
12041,4235,12041,0.4
12042,16283,12042,0.4
12043,9922,12043,0.6
12044,12642,12044,0.4
12045,5037,12045,0.6
12046,2979,12046,0.6
12047,11766,12047,0.2
12048,14271,12048,0.4
12049,4192,12049,0.8
12050,1865,12050,1.0
12051,662,12051,0.5
12052,11214,12052,0.8
12053,7015,12053,0.5
12054,5483,12054,0.5
12055,11255,12055,0.7
12056,14623,12056,0.2
12057,1938,12057,0.6
12058,4550,12058,0.7
12059,3674,12059,0.8
12060,15453,12060,0.0
12061,13109,12061,0.7
12062,7181,12062,0.5
12063,14750,12063,1.0
12064,19399,12064,0.4
12065,13004,12065,0.5
